,sn,name,mjd,flux,fluxerr,magsys,exptime,valid,lc,band,mag_sky,seeing,zp
3714,17076,17076,58779.5390625,1541.6733890892476,108.04859402640912,AB,NaN,1,1124,hsc::z,NaN,NaN,32.092803955078125
3715,17076,17076,58783.453125,1019.4314835780185,159.20385934596166,AB,NaN,1,1123,hsc::i2,NaN,NaN,32.89280319213867
3716,17076,17076,58783.43359375,1166.0116475833713,208.41257397837973,AB,NaN,1,1123,hsc::i2,NaN,NaN,32.89280319213867
3717,17076,17076,58787.5234375,883.6388027365128,101.1983293797156,AB,NaN,1,1124,hsc::z,NaN,NaN,32.092803955078125
3718,17076,17076,58787.52734375,1163.8441047800836,109.56496846461502,AB,NaN,1,1124,hsc::z,NaN,NaN,32.092803955078125
3719,17076,17076,58779.51953125,1409.5025484199032,98.02802158843342,AB,NaN,1,1124,hsc::z,NaN,NaN,32.092803955078125
3720,17076,17076,58783.4375,1133.8082744544217,156.69381363992292,AB,NaN,1,1123,hsc::i2,NaN,NaN,32.89280319213867
3721,17076,17076,58787.53125,1125.9212269982527,111.91211187591064,AB,NaN,1,1124,hsc::z,NaN,NaN,32.092803955078125
3722,17188,17188,57842.2734375,4396.628829218677,107.5449116927181,AB,NaN,1,1126,hsc::i2,NaN,NaN,32.89280319213867
3723,17188,17188,57842.27734375,4248.62577813363,119.67582196294542,AB,NaN,1,1126,hsc::i2,NaN,NaN,32.89280319213867
3724,17188,17188,57869.26171875,989.9955225379963,163.1624019988532,AB,NaN,1,1126,hsc::i2,NaN,NaN,32.89280319213867
3725,17188,17188,57833.36328125,1447.1765607289794,145.716811553599,AB,NaN,1,1125,hsc::Y,NaN,NaN,31.69280242919922
3726,17188,17188,57816.46484375,1437.0327901163187,149.9425630562754,AB,NaN,1,1126,hsc::i2,NaN,NaN,32.89280319213867
3727,17188,17188,57872.265625,603.9103753681925,104.42871650243866,AB,NaN,1,1128,hsc::z,NaN,NaN,32.092803955078125
3728,17188,17188,57872.26171875,669.5185940322277,94.64359856421567,AB,NaN,1,1128,hsc::z,NaN,NaN,32.092803955078125
3729,17188,17188,57866.3671875,756.0668648533419,124.2358898417971,AB,NaN,1,1128,hsc::z,NaN,NaN,32.092803955078125
3730,17188,17188,57866.36328125,935.0957694657397,103.51615723069402,AB,NaN,1,1128,hsc::z,NaN,NaN,32.092803955078125
3731,17188,17188,57866.359375,910.0262920165333,94.993582894067,AB,NaN,1,1128,hsc::z,NaN,NaN,32.092803955078125
3732,17188,17188,57835.2578125,4875.451829202453,131.48114587220192,AB,NaN,1,1126,hsc::i2,NaN,NaN,32.89280319213867
3733,17188,17188,57833.3671875,1348.225972647439,124.08926881224517,AB,NaN,1,1125,hsc::Y,NaN,NaN,31.69280242919922
3734,17188,17188,57834.4296875,1826.4086209642344,72.87201495373056,AB,NaN,1,1128,hsc::z,NaN,NaN,32.092803955078125
3735,17188,17188,57833.3984375,1510.7016297548116,186.9270269743482,AB,NaN,1,1125,hsc::Y,NaN,NaN,31.69280242919922
3736,17188,17188,57834.42578125,1757.4946618262509,78.7287704727782,AB,NaN,1,1128,hsc::z,NaN,NaN,32.092803955078125
3737,17188,17188,57834.421875,1839.234571094612,103.66836067721874,AB,NaN,1,1128,hsc::z,NaN,NaN,32.092803955078125
3738,17188,17188,57818.5078125,1099.4495847087103,109.12096196416863,AB,NaN,1,1127,hsc::r2,NaN,NaN,33.092803955078125
3739,17188,17188,57833.37109375,1399.9522217991173,87.8005595625375,AB,NaN,1,1125,hsc::Y,NaN,NaN,31.69280242919922
3740,17189,17189,57842.2734375,1179.4940571356371,102.72811658167277,AB,NaN,1,1130,hsc::i2,NaN,NaN,32.89280319213867
3741,17189,17189,57835.2578125,941.192554121269,127.23945027278576,AB,NaN,1,1130,hsc::i2,NaN,NaN,32.89280319213867
3742,17189,17189,57834.42578125,1174.503859735758,77.24833277095829,AB,NaN,1,1131,hsc::z,NaN,NaN,32.092803955078125
3743,17189,17189,57834.421875,964.0453230760664,102.54865027957375,AB,NaN,1,1131,hsc::z,NaN,NaN,32.092803955078125
3744,17189,17189,57834.4296875,1142.546736448399,71.26994555448846,AB,NaN,1,1131,hsc::z,NaN,NaN,32.092803955078125
3745,17189,17189,57842.27734375,830.1160618212784,115.36698516646283,AB,NaN,1,1130,hsc::i2,NaN,NaN,32.89280319213867
3746,17189,17189,57833.375,453.56040773280654,89.99585302244127,AB,NaN,1,1129,hsc::Y,NaN,NaN,31.57840919494629
3747,17189,17189,57834.43359375,847.5226646541744,59.84266692603786,AB,NaN,1,1131,hsc::z,NaN,NaN,31.978408813476562
3748,17189,17189,57833.3671875,654.6905188899098,123.2517085997872,AB,NaN,1,1129,hsc::Y,NaN,NaN,31.69280242919922
3749,17189,17189,57872.265625,571.0862390142821,104.10704585748994,AB,NaN,1,1131,hsc::z,NaN,NaN,32.092803955078125
3750,17189,17189,57866.359375,488.669658137141,94.60217025175353,AB,NaN,1,1131,hsc::z,NaN,NaN,32.092803955078125
3751,17189,17189,57833.37109375,754.0470367469878,86.61272119589141,AB,NaN,1,1129,hsc::Y,NaN,NaN,31.69280242919922
3752,17194,17194,58753.43359375,878.224871026421,94.14876993095828,AB,NaN,1,1132,hsc::g,NaN,NaN,33.092803955078125
3753,17194,17194,58783.43359375,2998.838676760095,209.56581560223344,AB,NaN,1,1133,hsc::i2,NaN,NaN,32.89280319213867
3754,17194,17194,58783.4375,2685.4014188042934,158.22405147672316,AB,NaN,1,1133,hsc::i2,NaN,NaN,32.89280319213867
3755,17194,17194,58783.453125,2676.8793374134134,160.70856991563338,AB,NaN,1,1133,hsc::i2,NaN,NaN,32.89280319213867
3756,17194,17194,58779.51953125,1610.586750867905,98.43911342355419,AB,NaN,1,1134,hsc::z,NaN,NaN,32.092803955078125
3757,17194,17194,58753.34375,776.9275831340859,105.76247890013745,AB,NaN,1,1132,hsc::g,NaN,NaN,33.092803955078125
3758,17194,17194,58779.5390625,1591.1179892727632,108.42142316772349,AB,NaN,1,1134,hsc::z,NaN,NaN,32.092803955078125
3759,17194,17194,58787.52734375,1212.8882063481992,109.7710439566938,AB,NaN,1,1134,hsc::z,NaN,NaN,32.092803955078125
3760,17194,17194,58787.53125,1177.6338938634651,112.11378372674316,AB,NaN,1,1134,hsc::z,NaN,NaN,32.092803955078125
3761,17194,17194,58787.5234375,1455.2130140489335,101.42150515217095,AB,NaN,1,1134,hsc::z,NaN,NaN,32.092803955078125
3762,17238,17238,58869.2734375,605.3671750575418,73.889306445738,AB,NaN,1,1135,hsc::Y,NaN,NaN,31.69280242919922
3763,17238,17238,58869.27734375,596.9311023502206,100.7500091447238,AB,NaN,1,1135,hsc::Y,NaN,NaN,31.69280242919922
3764,17238,17238,58869.28125,514.9326068712202,73.39074675210985,AB,NaN,1,1135,hsc::Y,NaN,NaN,31.69280242919922
3765,17238,17238,58876.28125,513.8177038797171,92.37303285980296,AB,NaN,1,1135,hsc::Y,NaN,NaN,31.69280242919922
3766,17238,17238,58876.2421875,567.8640773986101,93.99982068127734,AB,NaN,1,1135,hsc::Y,NaN,NaN,31.69280242919922
3767,17238,17238,58876.2734375,578.826744674927,70.13085592105477,AB,NaN,1,1135,hsc::Y,NaN,NaN,31.69280242919922
3768,17238,17238,58876.27734375,517.5839825581496,83.84506002981433,AB,NaN,1,1135,hsc::Y,NaN,NaN,31.69280242919922
3769,17238,17238,58874.328125,1349.3518440283347,110.91113371785833,AB,NaN,1,1136,hsc::i2,NaN,NaN,32.89280319213867
3770,17238,17238,58874.3359375,1306.852459022328,134.25145543867106,AB,NaN,1,1136,hsc::i2,NaN,NaN,32.89280319213867
3771,17238,17238,58874.32421875,1130.7313128027258,100.59762980995941,AB,NaN,1,1136,hsc::i2,NaN,NaN,32.89280319213867
3772,17238,17238,58874.24609375,727.6181507826296,100.12593978426777,AB,NaN,1,1137,hsc::z,NaN,NaN,32.092803955078125
3773,17238,17238,58874.2421875,716.2183776833621,100.28361315869866,AB,NaN,1,1137,hsc::z,NaN,NaN,32.092803955078125
3774,17238,17238,58874.25,823.5523869513498,141.78604750260754,AB,NaN,1,1137,hsc::z,NaN,NaN,32.092803955078125
3775,17238,17238,58874.33203125,1189.4104066982914,136.67536183656264,AB,NaN,1,1136,hsc::i2,NaN,NaN,32.89280319213867
3776,17311,17311,58783.44921875,5723.919228209605,140.78849536251101,AB,NaN,1,1138,hsc::i2,NaN,NaN,32.77840805053711
3777,17311,17311,58821.40234375,1203.9716974873502,192.36080790237625,AB,NaN,1,1138,hsc::i2,NaN,NaN,32.77840805053711
3778,17311,17311,58816.33203125,385.67873426659565,46.20238046306948,AB,NaN,1,1139,hsc::r2,NaN,NaN,32.53818130493164
3779,17311,17311,58816.34765625,305.12029811773,59.58560410229028,AB,NaN,1,1139,hsc::r2,NaN,NaN,32.53818130493164
3780,17311,17311,58779.53515625,2117.9538310237212,92.80349987381284,AB,NaN,1,1140,hsc::z,NaN,NaN,31.978408813476562
3781,17311,17311,58821.30859375,1142.4726066184137,93.99374860319519,AB,NaN,1,1140,hsc::z,NaN,NaN,31.978408813476562
3782,17311,17311,58787.51953125,2199.112785895492,100.43674768744158,AB,NaN,1,1140,hsc::z,NaN,NaN,31.978408813476562
3783,17361,17361,57819.45703125,4284.858098446676,69.53524657647714,AB,NaN,1,1141,hsc::Y,NaN,NaN,31.57840919494629
3784,17361,17361,57809.4296875,39837.91228546315,350.5811209729204,AB,NaN,1,1143,hsc::i2,NaN,NaN,32.77840805053711
3785,17361,17361,57834.296875,2942.602377186117,68.50197867245004,AB,NaN,1,1142,hsc::g,NaN,NaN,32.53818130493164
3786,17361,17361,57841.27734375,2035.7694037819329,121.24268655133747,AB,NaN,1,1142,hsc::g,NaN,NaN,32.53818130493164
3787,17361,17361,57818.53125,25505.895932832704,167.7765324856855,AB,NaN,1,1144,hsc::r2,NaN,NaN,32.53818130493164
3788,17361,17361,57805.34765625,11901.603043617779,133.43761316532596,AB,NaN,1,1145,hsc::z,NaN,NaN,31.978408813476562
3789,17361,17361,57834.48828125,7341.158645796437,275.96515039482705,AB,NaN,1,1145,hsc::z,NaN,NaN,31.978408813476562
3790,17361,17361,57807.48046875,36941.30509793053,122.10335176535892,AB,NaN,1,1144,hsc::r2,NaN,NaN,32.53818130493164
3791,17361,17361,57834.44140625,7137.217696191718,88.42478063272722,AB,NaN,1,1145,hsc::z,NaN,NaN,31.978408813476562
3792,17361,17361,57816.31640625,7630.977414659512,88.55408657120097,AB,NaN,1,1145,hsc::z,NaN,NaN,31.978408813476562
3793,17361,17361,57837.2734375,8050.360527324085,137.06036462991634,AB,NaN,1,1144,hsc::r2,NaN,NaN,32.53818130493164
3794,17444,17444,57774.4921875,2245.0749433436163,47.40861219096187,AB,NaN,1,1150,hsc::z,NaN,NaN,32.092803955078125
3795,17444,17444,57805.36328125,1315.873759053024,72.67569863071279,AB,NaN,1,1150,hsc::z,NaN,NaN,32.092803955078125
3796,17444,17444,57805.35546875,1251.4965053798937,110.42844404832292,AB,NaN,1,1150,hsc::z,NaN,NaN,32.092803955078125
3797,17444,17444,57774.48828125,2299.1094085884815,46.16571941665304,AB,NaN,1,1150,hsc::z,NaN,NaN,32.092803955078125
3798,17444,17444,57783.57421875,2652.6859472763954,97.9565734848914,AB,NaN,1,1150,hsc::z,NaN,NaN,32.092803955078125
3799,17444,17444,57783.5703125,2490.4561853397504,99.1924020730451,AB,NaN,1,1150,hsc::z,NaN,NaN,32.092803955078125
3800,17444,17444,57755.61328125,999.3409482199434,65.27407548072708,AB,NaN,1,1147,hsc::g,NaN,NaN,33.092803955078125
3801,17444,17444,57834.42578125,441.2593225291128,75.8872427390251,AB,NaN,1,1150,hsc::z,NaN,NaN,32.092803955078125
3802,17444,17444,57805.359375,1416.7271163150706,131.62971803990447,AB,NaN,1,1150,hsc::z,NaN,NaN,32.092803955078125
3803,17444,17444,57809.41796875,2332.0227559985387,198.40991426691173,AB,NaN,1,1148,hsc::i2,NaN,NaN,32.89280319213867
3804,17444,17444,57776.3984375,5307.557455077448,93.57307592127125,AB,NaN,1,1149,hsc::r2,NaN,NaN,33.092803955078125
3805,17444,17444,57783.44140625,6897.287384431587,172.25296877679193,AB,NaN,1,1148,hsc::i2,NaN,NaN,32.89280319213867
3806,17444,17444,57783.4453125,7127.911654604267,229.06054900709918,AB,NaN,1,1148,hsc::i2,NaN,NaN,32.89280319213867
3807,17444,17444,57833.37109375,436.9129787770818,86.27303514499928,AB,NaN,1,1146,hsc::Y,NaN,NaN,31.69280242919922
3808,17444,17444,57786.45703125,3883.5356451441553,98.02694193769626,AB,NaN,1,1149,hsc::r2,NaN,NaN,33.092803955078125
3809,17444,17444,57818.5078125,544.7269046884486,108.40380550283253,AB,NaN,1,1149,hsc::r2,NaN,NaN,33.092803955078125
3810,17444,17444,57811.40625,1194.5757511453824,159.40388753777373,AB,NaN,1,1146,hsc::Y,NaN,NaN,31.69280242919922
3811,17444,17444,57809.44140625,2179.4585541330143,333.17859092734966,AB,NaN,1,1148,hsc::i2,NaN,NaN,32.89280319213867
3812,17444,17444,57816.46484375,1551.8233608469307,149.79169614031906,AB,NaN,1,1148,hsc::i2,NaN,NaN,32.89280319213867
3813,17457,17457,57872.26171875,1001.1283994664967,95.21856369784278,AB,NaN,1,1153,hsc::z,NaN,NaN,32.092803955078125
3814,17457,17457,57872.2578125,947.4280547089846,104.93742493761748,AB,NaN,1,1153,hsc::z,NaN,NaN,32.092803955078125
3815,17457,17457,57872.25390625,974.9183049736349,157.85109685071765,AB,NaN,1,1153,hsc::z,NaN,NaN,32.092803955078125
3816,17457,17457,57872.25,810.3523250354463,158.5926733103585,AB,NaN,1,1153,hsc::z,NaN,NaN,32.092803955078125
3817,17457,17457,57869.26171875,1282.714394451076,163.22962063653702,AB,NaN,1,1152,hsc::i2,NaN,NaN,32.89280319213867
3818,17457,17457,57872.265625,1042.7937365415937,104.95107446486998,AB,NaN,1,1153,hsc::z,NaN,NaN,32.092803955078125
3819,17457,17457,57872.26953125,999.1341577251445,137.21474448839098,AB,NaN,1,1153,hsc::z,NaN,NaN,32.092803955078125
3820,17457,17457,57869.328125,476.33507440897415,82.11781094948454,AB,NaN,1,1151,hsc::g,NaN,NaN,33.092803955078125
3821,17513,17513,57816.47265625,955.5949381381912,69.37784674036892,AB,NaN,1,1155,hsc::i2,NaN,NaN,32.77840805053711
3822,17513,17513,57842.2734375,2736.666056493728,104.8942931556928,AB,NaN,1,1155,hsc::i2,NaN,NaN,32.89280319213867
3823,17513,17513,57835.2578125,2843.2376946965855,129.19193758753082,AB,NaN,1,1155,hsc::i2,NaN,NaN,32.89280319213867
3824,17513,17513,57837.26953125,560.4113170612094,85.12278618118837,AB,NaN,1,1156,hsc::r2,NaN,NaN,32.53818130493164
3825,17513,17513,57833.36328125,1123.421997599242,145.43379199240817,AB,NaN,1,1154,hsc::Y,NaN,NaN,31.69280242919922
3826,17513,17513,57833.3671875,1071.9434159620157,123.75677116587411,AB,NaN,1,1154,hsc::Y,NaN,NaN,31.69280242919922
3827,17513,17513,57816.46484375,1333.4549784060302,149.42895686012943,AB,NaN,1,1155,hsc::i2,NaN,NaN,32.89280319213867
3828,17513,17513,57833.37109375,1111.166095894031,87.32996694446527,AB,NaN,1,1154,hsc::Y,NaN,NaN,31.69280242919922
3829,17513,17513,57833.37890625,929.4408820925295,92.35823001414524,AB,NaN,1,1154,hsc::Y,NaN,NaN,31.57840919494629
3830,17548,17548,58821.32421875,1305.3624814726606,98.16367159389858,AB,NaN,1,1160,hsc::z,NaN,NaN,31.978408813476562
3831,17548,17548,58816.328125,489.75643849736167,42.60102710069504,AB,NaN,1,1159,hsc::r2,NaN,NaN,32.53818130493164
3832,17548,17548,58787.53515625,1117.3832449185259,129.16896245052536,AB,NaN,1,1160,hsc::z,NaN,NaN,31.978408813476562
3833,17548,17548,58792.421875,1010.7031082868482,189.5456179987413,AB,NaN,1,1157,hsc::Y,NaN,NaN,31.57840919494629
3834,17548,17548,58848.25390625,418.1976245361204,81.34319119860177,AB,NaN,1,1158,hsc::i2,NaN,NaN,32.77840805053711
3835,17548,17548,58814.25,1447.4618673474283,127.95878971692169,AB,NaN,1,1160,hsc::z,NaN,NaN,31.978408813476562
3836,17548,17548,58819.4453125,1378.1350629779233,194.43324045204528,AB,NaN,1,1160,hsc::z,NaN,NaN,31.978408813476562
3837,17625,17625,57783.5703125,874.8047241298525,96.60254061315658,AB,NaN,1,1164,hsc::z,NaN,NaN,32.092803955078125
3838,17625,17625,57783.57421875,732.5787889214379,95.33374392936665,AB,NaN,1,1164,hsc::z,NaN,NaN,32.092803955078125
3839,17625,17625,57805.34765625,1555.291049074673,121.22575851997081,AB,NaN,1,1164,hsc::z,NaN,NaN,31.978408813476562
3840,17625,17625,57805.35546875,1727.6349914879604,111.14382342798889,AB,NaN,1,1164,hsc::z,NaN,NaN,32.092803955078125
3841,17625,17625,57834.4296875,751.0855424345689,70.79216064130307,AB,NaN,1,1164,hsc::z,NaN,NaN,32.092803955078125
3842,17625,17625,57805.36328125,1919.5271555997576,73.75898718170494,AB,NaN,1,1164,hsc::z,NaN,NaN,32.092803955078125
3843,17625,17625,57834.421875,709.2382157575912,102.21772926578609,AB,NaN,1,1164,hsc::z,NaN,NaN,32.092803955078125
3844,17625,17625,57834.42578125,876.8222539801951,76.80811543438058,AB,NaN,1,1164,hsc::z,NaN,NaN,32.092803955078125
3845,17625,17625,57834.44140625,768.4387008767552,76.86775717627329,AB,NaN,1,1164,hsc::z,NaN,NaN,31.978408813476562
3846,17625,17625,57774.4921875,202.83812736153777,40.10561970214816,AB,NaN,1,1164,hsc::z,NaN,NaN,32.092803955078125
3847,17625,17625,57805.359375,1837.6759359274793,132.23067833846113,AB,NaN,1,1164,hsc::z,NaN,NaN,32.092803955078125
3848,17625,17625,57774.48828125,228.99751679899666,38.62851326487993,AB,NaN,1,1164,hsc::z,NaN,NaN,32.092803955078125
3849,17625,17625,57816.31640625,1282.383057960738,76.78879000672313,AB,NaN,1,1164,hsc::z,NaN,NaN,31.978408813476562
3850,17625,17625,57786.45703125,675.7184833510245,92.96822041671433,AB,NaN,1,1163,hsc::r2,NaN,NaN,33.092803955078125
3851,17625,17625,57833.37109375,647.4394530593098,86.40997983346794,AB,NaN,1,1161,hsc::Y,NaN,NaN,31.69280242919922
3852,17625,17625,57819.45703125,847.5386963653133,61.54291922227057,AB,NaN,1,1161,hsc::Y,NaN,NaN,31.57840919494629
3853,17625,17625,57807.48046875,554.3132538427946,61.592877866166475,AB,NaN,1,1163,hsc::r2,NaN,NaN,32.53818130493164
3854,17625,17625,57818.5078125,627.3636113928237,108.28807795637742,AB,NaN,1,1163,hsc::r2,NaN,NaN,33.092803955078125
3855,17625,17625,57809.41796875,1321.6580154597866,198.17164445455938,AB,NaN,1,1162,hsc::i2,NaN,NaN,32.89280319213867
3856,17625,17625,57809.4296875,1964.7326057628586,333.8821149642672,AB,NaN,1,1162,hsc::i2,NaN,NaN,32.77840805053711
3857,17625,17625,57783.43359375,668.0515071333374,104.99583265110432,AB,NaN,1,1162,hsc::i2,NaN,NaN,32.77840805053711
3858,17625,17625,57809.44140625,2247.4131579626724,333.03762204345736,AB,NaN,1,1162,hsc::i2,NaN,NaN,32.89280319213867
3859,17625,17625,57816.46484375,1608.828370746438,149.8229505934404,AB,NaN,1,1162,hsc::i2,NaN,NaN,32.89280319213867
3860,17626,17626,57774.55078125,1728.7579732463757,68.58296309014953,AB,NaN,1,1169,hsc::z,NaN,NaN,31.978408813476562
3861,17626,17626,57774.4765625,1775.1280987192517,61.38586510895785,AB,NaN,1,1169,hsc::z,NaN,NaN,31.978408813476562
3862,17626,17626,57776.51171875,2375.4842347655813,127.9743987436211,AB,NaN,1,1167,hsc::i2,NaN,NaN,32.77840805053711
3863,17626,17626,57786.44921875,339.9234817660004,45.44498030937155,AB,NaN,1,1168,hsc::r2,NaN,NaN,32.53818130493164
3864,17626,17626,57783.4296875,1454.8555878377335,108.97943810235797,AB,NaN,1,1167,hsc::i2,NaN,NaN,32.77840805053711
3865,17626,17626,57755.60546875,573.6605098816693,38.40824765510574,AB,NaN,1,1166,hsc::g,NaN,NaN,32.53818130493164
3866,17626,17626,57757.51953125,1641.3723494657606,87.8865689267569,AB,NaN,1,1165,hsc::Y,NaN,NaN,31.57840919494629
3867,17694,17694,58874.32421875,1269.3299128927426,100.2219970344322,AB,NaN,1,1171,hsc::i2,NaN,NaN,32.89280319213867
3868,17694,17694,58869.2734375,440.3865574581466,73.85164234928679,AB,NaN,1,1170,hsc::Y,NaN,NaN,31.69280242919922
3869,17694,17694,58869.27734375,521.5333455344527,100.72230113913616,AB,NaN,1,1170,hsc::Y,NaN,NaN,31.69280242919922
3870,17694,17694,58869.28125,483.5743405594054,73.35258305715476,AB,NaN,1,1170,hsc::Y,NaN,NaN,31.69280242919922
3871,17694,17694,58876.2734375,505.97822956493707,69.87306890787963,AB,NaN,1,1170,hsc::Y,NaN,NaN,31.69280242919922
3872,17694,17694,58876.27734375,489.19341341884507,83.62946679598464,AB,NaN,1,1170,hsc::Y,NaN,NaN,31.69280242919922
3873,17694,17694,58874.33203125,1009.4435605951572,136.39882116847835,AB,NaN,1,1171,hsc::i2,NaN,NaN,32.89280319213867
3874,17694,17694,58874.25,777.9319870490352,141.84243553126404,AB,NaN,1,1172,hsc::z,NaN,NaN,32.092803955078125
3875,17694,17694,58874.24609375,810.1906118338094,100.2058861590625,AB,NaN,1,1172,hsc::z,NaN,NaN,32.092803955078125
3876,17694,17694,58874.2421875,858.0644601064203,100.36354631701806,AB,NaN,1,1172,hsc::z,NaN,NaN,32.092803955078125
3877,17694,17694,58874.3359375,1042.0059249999495,133.96975913967938,AB,NaN,1,1171,hsc::i2,NaN,NaN,32.89280319213867
3878,17694,17694,58874.328125,1196.736009237597,110.57035904164974,AB,NaN,1,1171,hsc::i2,NaN,NaN,32.89280319213867
3879,17698,17698,57715.625,411.8332118294286,73.7298253553992,AB,NaN,1,1173,hsc::Y,NaN,NaN,31.69280242919922
3880,17698,17698,57717.62109375,1233.6002414976665,94.36656354351454,AB,NaN,1,1174,hsc::i2,NaN,NaN,32.89280319213867
3881,17698,17698,57717.6171875,1126.3152531104372,97.84771573444256,AB,NaN,1,1174,hsc::i2,NaN,NaN,32.89280319213867
3882,17698,17698,57717.61328125,1233.949311914904,161.79263674926665,AB,NaN,1,1174,hsc::i2,NaN,NaN,32.89280319213867
3883,17698,17698,57717.60546875,1362.3058239579336,235.11827178473405,AB,NaN,1,1174,hsc::i2,NaN,NaN,32.89280319213867
3884,17698,17698,57715.53515625,911.5981677366708,101.05509617846299,AB,NaN,1,1175,hsc::z,NaN,NaN,32.092803955078125
3885,17698,17698,57715.53125,805.6597219491078,119.30441201602403,AB,NaN,1,1175,hsc::z,NaN,NaN,32.092803955078125
3886,17698,17698,57715.62890625,681.1290800358634,115.8930654118799,AB,NaN,1,1173,hsc::Y,NaN,NaN,31.69280242919922
3887,17698,17698,57745.53125,752.7382227165368,140.85429766863143,AB,NaN,1,1175,hsc::z,NaN,NaN,32.092803955078125
3888,17738,17738,58195.30078125,686.5393078555833,43.736545308746436,AB,NaN,1,1177,hsc::z,NaN,NaN,32.092803955078125
3889,17738,17738,58128.48046875,1326.7429828175204,189.60699217002312,AB,NaN,1,1176,hsc::i2,NaN,NaN,32.89280319213867
3890,17738,17738,58195.296875,704.9427060865107,44.21835165238599,AB,NaN,1,1177,hsc::z,NaN,NaN,32.092803955078125
3891,17738,17738,58195.33203125,743.1869175011317,123.85213993918977,AB,NaN,1,1177,hsc::z,NaN,NaN,32.092803955078125
3892,17738,17738,58195.29296875,674.8733751798712,53.540377195008666,AB,NaN,1,1177,hsc::z,NaN,NaN,32.092803955078125
3893,17738,17738,58131.59765625,885.346827336258,77.56457190378374,AB,NaN,1,1177,hsc::z,NaN,NaN,32.092803955078125
3894,17739,17739,58814.24609375,1986.0299080756422,142.24580050452278,AB,NaN,1,1180,hsc::z,NaN,NaN,32.092803955078125
3895,17739,17739,58820.3125,1863.024880969298,92.2372195576032,AB,NaN,1,1180,hsc::z,NaN,NaN,32.092803955078125
3896,17739,17739,58820.2890625,2134.879408159606,120.01781116625881,AB,NaN,1,1180,hsc::z,NaN,NaN,32.092803955078125
3897,17739,17739,58818.4140625,3813.844217688901,250.9962156807025,AB,NaN,1,1178,hsc::i2,NaN,NaN,32.89280319213867
3898,17739,17739,58814.23828125,2157.397522227122,139.1077228165734,AB,NaN,1,1180,hsc::z,NaN,NaN,32.092803955078125
3899,17739,17739,58816.32421875,1868.4176354658339,106.1353372285113,AB,NaN,1,1179,hsc::r2,NaN,NaN,33.092803955078125
3900,17739,17739,58814.2421875,1754.1774594697617,133.92808343325788,AB,NaN,1,1180,hsc::z,NaN,NaN,32.092803955078125
3901,17739,17739,58837.33203125,1377.3939638302913,122.9805146766391,AB,NaN,1,1180,hsc::z,NaN,NaN,32.092803955078125
3902,17739,17739,58848.24609375,1369.9974864509816,152.2479100290527,AB,NaN,1,1178,hsc::i2,NaN,NaN,32.89280319213867
3903,17740,17740,58783.453125,1997.8580557116773,159.72104126446757,AB,NaN,1,1181,hsc::i2,NaN,NaN,32.89280319213867
3904,17740,17740,58783.4375,1854.345653159703,157.2167430399086,AB,NaN,1,1181,hsc::i2,NaN,NaN,32.89280319213867
3905,17740,17740,58783.43359375,1625.0401001342814,208.80554758529297,AB,NaN,1,1181,hsc::i2,NaN,NaN,32.89280319213867
3906,17740,17740,58818.4140625,1564.5877586737565,249.57655225599606,AB,NaN,1,1181,hsc::i2,NaN,NaN,32.89280319213867
3907,17740,17740,58820.3125,822.2803020409831,90.38000104904162,AB,NaN,1,1182,hsc::z,NaN,NaN,32.092803955078125
3908,17740,17740,58814.23828125,1074.7518969167154,138.2033981610794,AB,NaN,1,1182,hsc::z,NaN,NaN,32.092803955078125
3909,17740,17740,58779.51953125,692.9867810652547,96.83376447877464,AB,NaN,1,1182,hsc::z,NaN,NaN,32.092803955078125
3910,17740,17740,58787.53125,1241.0082548421024,112.06964973403485,AB,NaN,1,1182,hsc::z,NaN,NaN,32.092803955078125
3911,17740,17740,58787.52734375,1287.5856218376716,109.72537488506566,AB,NaN,1,1182,hsc::z,NaN,NaN,32.092803955078125
3912,17740,17740,58787.5234375,1188.4693207308744,101.37143273886241,AB,NaN,1,1182,hsc::z,NaN,NaN,32.092803955078125
3913,17740,17740,58779.5390625,704.0316738428763,106.96938769375217,AB,NaN,1,1182,hsc::z,NaN,NaN,32.092803955078125
3914,17740,17740,58820.2890625,893.8470252007934,118.59737948232348,AB,NaN,1,1182,hsc::z,NaN,NaN,32.092803955078125
3915,17740,17740,58814.2421875,1131.4534540467919,132.9882276119928,AB,NaN,1,1182,hsc::z,NaN,NaN,32.092803955078125
3916,17740,17740,58814.24609375,1157.148532576248,141.36096131683527,AB,NaN,1,1182,hsc::z,NaN,NaN,32.092803955078125
3917,17887,17887,58904.25390625,1449.7026761984673,133.03511213221688,AB,NaN,1,1185,hsc::r2,NaN,NaN,33.092803955078125
3918,17887,17887,58874.33203125,1396.7626579744365,137.01119125217915,AB,NaN,1,1184,hsc::i2,NaN,NaN,32.89280319213867
3919,17887,17887,58874.3359375,1446.6763076348002,134.59425124403862,AB,NaN,1,1184,hsc::i2,NaN,NaN,32.89280319213867
3920,17887,17887,58869.28125,417.09792602758057,72.78419129380418,AB,NaN,1,1183,hsc::Y,NaN,NaN,31.69280242919922
3921,17887,17887,58903.25390625,3324.636786542203,195.81985509395807,AB,NaN,1,1184,hsc::i2,NaN,NaN,32.89280319213867
3922,17887,17887,58903.26953125,3686.3635490746583,169.78993863220362,AB,NaN,1,1184,hsc::i2,NaN,NaN,32.89280319213867
